420443	Roller Jam	40.5208420667	-74.2374685833
7352439	The Barge	40.521813	-74.238315
2121338	Munk-ee Bar	40.479415	-74.287724
831885	Perth Amboy Hospital	40.5184089833	-74.28002475
2280914	South Amboy Hole In The Wall	40.485739113	-74.291939876
801687	Killmeyer's Old Bavaria Inn	40.52517092	-74.26214635
1581029	Sacred Heart Church	40.47933614	-74.28950601
2668803	Zack's Broadway Diner	40.489946	-74.295365
6976099	Provident Bank	40.479824917	-74.290327667
824765	7-11	40.5179402667	-74.2839028167
7345111	Ancient Order of Hibernians	40.489607	-74.295607
2238968	Openeye	40.486131833	-74.29447435
841383	Page Diner	40.5225133833	-74.2350053667
1463724	Taco Bell	40.516212583	-74.28647545
53394	Outerbridge Crossing	40.5250930333	-74.2419150333
1592773	ShopRite	40.51649845	-74.286355883
1440406	Anthony's Bar & Grill	40.487371252	-74.295321698
1592876	US-1 Discount Liquor	40.51596525	-74.287335817
7554277	Red Light Lounge	40.473536253	-74.2852753401
1695272	Grandma & Papa's	40.483331	-74.29391
6079365	The Fishery	40.4651111048	-74.2666232586
1134967	Foodtown	40.4742723667	-74.28660315
1031069	Walgreens	40.5208305833	-74.2816386833
6719458	Cafe Luna	40.5239089	-74.2345687
165245	Celerant 	40.52002286	-74.28418338
692647	Andrew Tanchyk DDS	40.4740557333	-74.2877333
7293154	Bayshore Dental Excellence 	40.464896244	-74.27048787
1025198	Sunoco Gas Station	40.4869830754	-74.2974203825
162669	Black Bettys	40.4883578	-74.2979316
7517402	Dave's Hot Dogs	40.4655593634	-74.2742139101
1230161	Seabra's Armory	40.462407	-74.256756
4711076	Hess	40.48713255	-74.298065267
6918896	Ladies Night At The Grammys	40.476731817	-74.291972083
1587745	K & L Gas Co.	40.462394	-74.26084
1050797	Pub 35	40.4642450667	-74.2712688333
6958082	Costa Verde	40.4847908	-74.29746865
6782365	McDonald's	40.520720018	-74.285689151
7458146	Papa John's	40.46873962	-74.28323833
6838544	Terri And Jimmy's House	40.476546	-74.2933233
1419963	Campo Home	40.476514283	-74.29341305
306008	Deko Lounge	40.4659844879	-74.2789185047
7056835	Sciortino's At Harbor Heights	40.491971	-74.300878
2218723	Sixth Street Park	40.490681	-74.300664
6879736	South Amboy Elks	40.4775612	-74.295123155
1663722	Monaghan House	40.464966	-74.277929
4654209	Hing Lung	40.478239483	-74.29602825
1456200	Subway	40.478105417	-74.296233817
7163520	Retro Fitness	40.527301105	-74.234177595
763690	Alfred E Driscoll Bridge	40.50424805	-74.3011611167
7409515	Classique	40.47779482	-74.296585633
1389249	The Garden State Parkway	40.504271975	-74.301638405
1435753	V & P Nail Salon	40.477881187	-74.296852587
5311879	Sue's Theraapeutic Massage	40.48055	-74.29888
1074333	Panera Bread	40.5260634	-74.2296697
1440049	The Dental Experience by William G. Corbett D.M.D.	40.527585633	-74.232877633
4010015	Four Vines Wines & Spirits	40.527289321	-74.23187354
1443622	Cheeburger Cheeburger	40.527235595	-74.231711295
1433935	Dunkin' Donuts	40.527392228	-74.231880482
6926216	Payless Shoesource	40.527499337	-74.23212882
4007777	Sally Beauty Supply	40.527158943	-74.231213028
7049157	Verizon Wireless	40.527640516	-74.231789326
7496297	Knights of Columbus	40.4682005	-74.2878446
930488	Sayreville Park & Ride	40.4776801975	-74.2981553078
7581451	Z Two	40.527442302	-74.230434534
690040	Club Abyss	40.46376663	-74.28090786
7283185	Faith Fellowship Ministries	40.494252698	-74.304672846
1100848	Talking Heads	40.47588229	-74.29738086
1286830	Nunzio's	40.47588229	-74.29738086
7203729	Payless Car Sales	40.473139	-74.294942
7061036	Starbucks	40.52908816	-74.231888497
6545019	Car Wash	40.4799914	-74.301150705
371624	Target	40.5283290659	-74.2300850196
7339900	Old Bridge Waterfront Park	40.45815983	-74.24569368
7494727	Rite Aid Pharmacy	40.4754309	-74.2989847
270505	Cheesequake Service Area	40.4663429	-74.2889521333
4498853	Cheesequake Rest Area	40.469039017	-74.2927384
807713	Christmas Tree Shop	40.528980017	-74.2294500758
2799946	Starbucks	40.466334819	-74.289045511
2217421	South Pine Park	40.462025	-74.281236
6582006	Tex Mex Grill & Deli	40.461924	-74.281166
627861	spin central laundromat	40.517581	-74.298007
2800266	Lukoil	40.464760193	-74.286959122
817849	Walmart	40.52909564	-74.28223133
2040754	Wendy's	40.52137285	-74.21688133
822615	Transportation Center	40.48030662	-74.30314487
3612446	Kreischer Mansion	40.532558	-74.237806
6458965	Garden State Parkway Exit 123 US Route 9	40.4723969833	-74.29748655
5713542	QuickChek	40.5307302	-74.279722367
1017415	Middlesex County Fire Academy	40.4880780667	-74.3066958333
1471367	Dunkin' Donuts	40.456724273	-74.246117685
807584	The Home Depot	40.5286150433	-74.2266069206
6988821	GET FRESH 	40.5236238241	-74.2926675081
740261	The GoGo Rama	40.45647489	-74.2470537312
6578293	Dollar Tree	40.521653945	-74.21598565
2560767	Big Wally's Sub Shop	40.475086	-74.300491
6825639	Wendy's	40.53109018	-74.2798618
2584098	Sunoco	40.46982896	-74.29565984
584537	Applebee's	40.5294128739	-74.227479237
3760902	Waldbaum's	40.521784675	-74.215800728
3733365	Joey's Diamond Cuts	40.522925976	-74.216525347
6532731	Samantha Lawrence's Red Door Salon	40.52312415	-74.216456133
718231	Bed Bath & Beyond	40.5306811833	-74.22853455
3734169	Hot Shotz Sports Bar	40.523217157	-74.216306195
7339525	Oasis Auto Body	40.469685447	-74.296964233
1593016	Burger King	40.464802	-74.291093
1592986	Bank of America ATM	40.464802	-74.291093
1266312	PathMark	40.523237333	-74.29632685
626799	Burger King	40.5238231167	-74.2964477333
799992	Converted Organics	40.51057975	-74.3075665
300268	Peterpank	40.46752041	-74.29901051
1490237	Posh Car Wash	40.46502858	-74.29615283
1131870	Rita's Italian Ice	40.4701879956	-74.3027150631
799468	Bayshore Recycling	40.5134422667	-74.3095417167
7064338	Al Cibelli's 	40.53679	-74.278977
421249	Solutions Chiropractic	40.4641616167	-74.29763695
6452212	Pronto Pizza	40.463165	-74.29635
6016851	Carmen's	40.5253998847	-74.1664199531
616347	Mike's Place	40.5291377699	-74.1624545991
7147828	Saint Joseph By The Sea High School	40.525837205	-74.178850651
1458558	Keansburgh Amusement Park	40.454760783	-74.1387248
7575319	Wolfes Pond Park	40.51812816	-74.18854203
215382	Portobello Café	40.5370727167	-74.1509378167
1232157	Raritan River - Fluke Fishing	40.4843695667	-74.1971015667
873220	La Bella	40.5386236567	-74.1492641354
7012981	Staten Island Medical Practice	40.524166483	-74.1867135
3975575	Blue Heron Park	40.530896458	-74.177561161
6491749	The Lost City Of Atlantis	40.5084350404	-74.0480010025
1197637	Seastreak Dock - Sandy Hook	40.464690117	-74.008133083
5303123	Chapel at Sandy Hook	40.464098	-74.00627694
1046395	Sandy Hook North Beach	40.4678598667	-73.9977187333
766206	Sandy Hook Lighthouse	40.4617468	-74.0017816
7099881	Gunnison Battery	40.45994845	-73.995344367
1750899	7-11	40.5851315	-74.2423195
6534609	The Manhattan at Times Square	40.583557383	-74.2412267
7057656	New Jersey Turpike	40.58666	-74.24277
6936250	Abalin paper co.	40.57208	-74.27048
7507515	Radisson Carteret	40.59056905	-74.23923653
957071	Radisson	40.5903965222	-74.2388476387
7191741	Hess	40.563867344	-74.251501846
279037	Avenel Train Station, Avenel, NJ	40.5776185579	-74.2773520947
1701314	Dunkin' Donuts	40.592997967	-74.241478033
279067	Avenel Train Death Track, Avenel, NJ	40.5772926041	-74.2776310444
715829	Rahway DMV	40.59533667	-74.26610499
222847	Bill's BBQ	40.5970952333	-74.2591379333
7176299	Mulberry Street	40.567213382	-74.272584012
1473920	Sansone Route 1 Automall	40.594261117	-74.272334467
6663418	Comfort Suites	40.592423133	-74.27515855
5762250	NJ Motor Vehicle Commision - Rahway	40.596012117	-74.270466367
7526330	Absolutely Nails	40.5655092001	-74.2731624842
1892779	Dairy Queen	40.59849785	-74.268135033
1169625	Burger King	40.5602894	-74.2644763667
1169599	Nathan's	40.5601805833	-74.2645441833
1169607	Hershey's Ice Cream	40.5601807833	-74.2645848333
41944	Thomas Edison Service Plaza	40.5601213167	-74.2644832167
1169592	Popeyes	40.5599807833	-74.2645125
1169596	Sbarro Pizzeria	40.5599807833	-74.2645125
3117851	Trinity Church	40.563201683	-74.272612
1169713	Starbucks	40.5596236167	-74.2642599333
1169717	Travel Mart	40.5596236167	-74.2642599333
1225195	Royal Seafood Restaurant	40.5818721089	-74.2839074135
483383	Avenel Firehouse Co. No. 1	40.5801690912	-74.2842292786
153042	Sunoco	40.5594410333	-74.2646246167
3140411	Quick Chek	40.579911333	-74.284725117
902095	Riuniti's Pizzeria	40.5910122	-74.23039615
7245234	Woodbridge Pool And Ski	40.579540255	-74.285315909
902056	McDonald's	40.59128005	-74.2298137
1699550	Capital One Bank	40.5883893	-74.22798175
278977	Avenel Park, Avenel, NJ	40.5733484378	-74.2847657204
7527697	Dunkin' Donuts	40.579189891	-74.286102338
244908	Waterfront Park, Rahway, NJ	40.600529127	-74.2712044716
99639	Grover Cleveland Service Station	40.5568363833	-74.2637429
925089	Rahway Yacht Club	40.6033801777	-74.263586998
919473	Best Western Riverview Inn & Suites	40.6039992469	-74.2627072334
1469402	Balance Yoga	40.5592243	-74.2726702
919396	Rodeway Inn	40.6036815674	-74.2652177811
919449	Burger King	40.6044594723	-74.2642682791
7376409	Dominc's 	40.581917683	-74.288985517
921941	Baskin Robbins	40.6050602042	-74.263651371
921963	Dunkin' Donuts	40.6050540951	-74.2638069391
752139	Holiday Inn Express	40.5751263833	-74.28894885
922094	Pizza Hut Express	40.6054858042	-74.2621842027
922079	KFC	40.6055835493	-74.2621976137
276254	Riffy's	40.55838885	-74.27587575
395285	Center Circle	40.6025132167	-74.2744639333
922288	Lukoil	40.6065324836	-74.2622351646
927092	Second Baptist Church	40.6047624	-74.2702590333
922357	QuickCheck	40.6070130547	-74.2606258392
441220	Rahway Rec Center	40.6055327	-74.2684518
235615	Rahway Public Library	40.6039239	-74.2733421922
922384	Exxon	40.6071433784	-74.2617416382
6871227	Sewaren Deli	40.55241263	-74.25893357
6599017	Fresh Taco & Chinese Food Tex-Mexican Grill	40.55710348	-74.27628555
341897	Burger Express/The Station	40.5750079	-74.2196014261
922405	McDonald's	40.6075710015	-74.2614895105
3609920	Walgreens	40.557226949	-74.276792144
7322225	Chase Bank	40.584322544	-74.292090611
7368637	Best Nail	40.564678041	-74.286670405
647059	Denny's	40.58242805	-74.29280155
4505612	Pizza And	40.5925638	-74.289125133
942382	US 99 Cent Store	40.607374	-74.265839
931801	Rahway City Hall	40.6046671836	-74.2743480206
757611	rita's ices	40.5654459833	-74.2879498333
1042408	McDonald's	40.5817822667	-74.2933034667
1071257	Dunkin' Donuts	40.6085707833	-74.2595489
6472377	RadioShack	40.592829188	-74.289449575
3125592	Walgreens 	40.58405286	-74.29304289
6291665	TD Bank	40.569976077	-74.290995097
1563927	Smith & Solomon Truck Driving School	40.6085157394	-74.2495214939
7355931	Subworks	40.584481601	-74.293204865
199762	Over The Top Roofing Supply	40.6023013005	-74.2799173936
899241	Ducoffs Tuxedos	40.5815658569	-74.2936401367
58070	Woodbridge Train Station	40.5565668341	-74.2778563499
929875	US Post Office	40.60513975	-74.2748955333
1042454	7 Eleven	40.58206405	-74.29377325
7259773	Makoto Asian Cuisine	40.5807816982	-74.2939764261
831430	Aquatic Obsessions	40.5779444167	-74.29404875
276038	Taco Bell, Woodbridge, NJ	40.5695262862	-74.2916697264
6586734	Heards Brook Park	40.556411958	-74.278478622
7589806	C & T Towing And Auto Repair 	40.6070137	-74.2711939
160492	Nancys Townhouse Restaurant	40.6059694	-74.2740168167
65741	Pizza Time	40.5754863167	-74.2939477833
1343511	Levels Salon	40.580493883	-74.294521017
50700	The Shannon Rose	40.5686528	-74.2915137167
779764	Power & Fitness Health Club	40.60094308	-74.28333592
926049	Cubanu Restaurant & Lounge	40.6062473975	-74.274058342
802273	The Home Depot	40.5908998227	-74.2921149731
7515007	Adham's Home	40.605597127	-74.275853108
6982668	Thai House Rock	40.588557	-74.293243
987788	Subway	40.558345	-74.282563
7527453	Little Portugal Restaurant	40.606713295	-74.2733824253
636945	Colonia Dairy Maid	40.5755537333	-74.2945079
561735	Perkins Restaurant & Bakery	40.5729613	-74.2938882833
668330	KFC	40.592861	-74.2912863
929922	Michelino's Pizzeria	40.6058798667	-74.2757412333
926014	Bridges Book Center	40.6065324836	-74.2742165923
668324	Wendy's	40.5929258667	-74.2913242333
6439316	Gamestop	40.568054269	-74.291826745
925590	Flynn's Irish Pub & Steak House	40.606597646	-74.2742031813
1084190	MET	40.60514956	-74.27745115
668359	Pizza Hut Express	40.5928535667	-74.2914834
7540400	Absolute Eyewear	40.555091417	-74.277770519
7526482	Wine Country Liquor City	40.5684864521	-74.2922866344
891234	Animals and Things	40.570393	-74.2933485167
502349	J.J. Bitting Brewing Co	40.5546004833	-74.2771396667
624164	Luciano's	40.6070487789	-74.2738107301
3108622	Shop Rite	40.568200086	-74.292400183
3108610	Shop Rite	40.568200086	-74.292400183
7615279	Hotel Indigo	40.606394013	-74.275774956
7353577	The Waiting Room	40.606958167	-74.274644067
7206334	Galaxy Diner	40.595743547	-74.290469543
1218588	Stewart's Root Beer	40.596440617	-74.289987717
129673	Rahway Station	40.6065004667	-74.2764796833
900034	Mane Street Cigars	40.5544678188	-74.2782211304
7611866	The Rail House	40.606915312	-74.275581837
899949	United States Post Office	40.5546267757	-74.2786610126
3110566	PC Richard & Son	40.568486167	-74.293386167
7290470	A Duie Pyle	40.5753314495	-74.2153930664
1408204	Pier 1 Imports	40.56888445	-74.29375645
2783501	Dunkin' Donuts	40.55676304	-74.283521684
426012	Golf Galaxy	40.5688548333	-74.2944719833
1230105	La Familia Barber Shop	40.554615517	-74.28024865
6949988	The Associates, LLC	40.554115496	-74.279627205
6958794	White Rose Foods	40.56377015	-74.219669117
213322	Firehouse Eatery & Pub	40.5984851808	-74.2900000548
1945277	Launchpad Creatives	40.5541054	-74.2802364
1099910	Muscle Maker Grill	40.5914484333	-74.2951711167
1161004	Ashley Furniture	40.6122136833	-74.2559920833
244376	Cloverleaf Cemetery	40.5707405968	-74.296503067
1314594	Dollar Tree	40.6122922897	-74.2508679628
802287	QuickChek	40.59883475	-74.2906377667
7385757	Main Bagel	40.553954897	-74.281571147
6800099	Mr Applepie	40.608758983	-74.2763833
4061818	Main St. Farm	40.553446271	-74.280857322
939771	Merck Rahway	40.612114	-74.2655045333
191020	Walmart	40.6125529167	-74.24832235
853080	Main Street Barbershop - Woodbridge	40.5538937333	-74.28233875
4644078	Vladi's Tailor shop	40.553863041	-74.282311859
600246	Dunkin' Donuts	40.6042971333	-74.2854947667
7398969	Chicken Galore	40.553113957	-74.281704464
4503985	Rahway YMCA	40.6093043089	-74.2770677805
3024788	Sports Authority	40.567748533	-74.296813217
1456882	Casual Male XL	40.613916617	-74.254286333
1216297	Roosevelt School	40.603369467	-74.28840785
278893	Colonia Country Club, Colonia, NJ	40.5899873293	-74.2987561226
440853	La Malinche	40.6103973389	-74.2766952515
1426548	St. James Catholic Church	40.552751767	-74.282982483
7614990	Patria	40.61083234	-74.276051843
6794676	Union County Performing Arts Center	40.610874917	-74.276385233
659196	Bertucci's	40.56702601	-74.29787898
1302203	Mei Thai	40.552685	-74.283752
1049943	King's Chef	40.566431	-74.2977463667
1119465	CVS	40.552579	-74.283777
748714	reo diner	40.552539	-74.283775
7115061	San Remo Pizza	40.552994	-74.285166
6852565	Garibaldi	40.552994	-74.285166
230193	Days Inn, Woodbridge / Iselin, NJ	40.5668286448	-74.2985630035
6427211	MonkeySports Superstore	40.562511	-74.2959103
4952260	Strikeforce Moriarty	40.61303913	-74.27264463
6735239	Wei's Buffet 	40.61231341	-74.27502014
764807	Woodbrook Village	40.5552058167	-74.28928265
2215461	Party City	40.559126	-74.293721
3993274	Brooklyn Pizza	40.6052809954	-74.2897492647
6583156	Big Shots	40.563945894	-74.298302029
1060570	Beana's Mexican Restaurant	40.60674095	-74.2880595167
521077	Butch Kowal's Liqour Store	40.6063306667	-74.2887716167
521105	Butch Kowal's Tavern	40.6063306667	-74.2887716167
244750	7-11 Iselin, NJ	40.5650355903	-74.2992925644
6351025	Chris Michael Lounge	40.558126188	-74.294112915
7004241	Starbucks Coffee	40.56355858	-74.2986836
378205	Jehovah's Witnesses Church, Iselin, NJ	40.5649663123	-74.3001401424
7045741	Classic Comics	40.6074893	-74.2884404
7595079	Checkers 	40.616962387	-74.25124683
7339174	Law Offices Of Steven J Sico	40.551601687	-74.286869577
378310	Staples, Iselin, NJ	40.5642857533	-74.2999792099
3107978	Ready Wine & Liquors	40.5628437	-74.299228167
251314	Dunkin' Donuts	40.5625725333	-74.2991681
1024633	St Georges Veterinary Hospital	40.56309223	-74.29990649
108275	Woodbridge Jewelry Exchange	40.5588299667	-74.2969346167
6972383	PP&D Accounting Services, Inc.	40.5511210667	-74.2881026667
7290074	Walgreens	40.60482627	-74.29399758
7198516	The Disney Store 	40.559602	-74.298187
3107162	Modell's Sporting Goods	40.560430117	-74.299082783
245253	The Home Depot, Aviation Mall, Linden, NJ	40.6181711056	-74.249060154
291701	Thomasville	40.5607626877	-74.2994546241
7417193	Citgo Gas	40.563563833	-74.301434133
488569	Old Navy, Aviation Plaza, Linden, NJ	40.6181059545	-74.2476224899
677715	Lowe's	40.54838	-74.285009
214337	Target 	40.617785	-74.243706
892993	Lens Crafters	40.548349	-74.285121
7473146	Strawberry's Pub	40.544629438	-74.276611556
788036	Big Nose Kate's Saloon	40.5540742333	-74.21754625
300170	Amici	40.6183013916	-74.2655029297
443530	CVS	40.60763877	-74.29203367
378236	Church Of Jesus Christ, Iselin, NJ	40.563132455	-74.3020230532
4766908	Harlock House	40.600921021	-74.299304069
354084	Capital One Bank (@ShopRite)	40.6186653667	-74.24657995
1019456	Staples	40.6188431833	-74.24768335
3611978	Old Bermuda Inn	40.553635	-74.217333
275993	José Tejas	40.5611477573	-74.3010601402
1328066	JCPenney	40.5566972562	-74.2973399162
129386	ShopRite	40.6187896833	-74.24631575
3796905	Amici's	40.618890533	-74.26525015
488777	Marshalls, Aviation Mall, Linden, NJ	40.6187167435	-74.2448115349
542887	Pathmark	40.5490189494	-74.2233844569
415866	99 Cent Place	40.6188877333	-74.2452368833
1328322	Lord & Taylor	40.5578791947	-74.2989170551
7175195	Five Guys Burgers and Fries	40.556081967	-74.297348971
245218	Starbucks	40.6194842937	-74.2487436533
7008158	La Buona Pizza	40.5430686667	-74.2750396667
6967388	Platinum Entertainment Office	40.553193671	-74.216902498
1328020	Hot Topic	40.556322292	-74.2978227139
245248	AT&T, Aviation Mall, Linden, NJ	40.6195962698	-74.2486149073
278855	Merrill Co Park, Woodbridge, NJ	40.5791016274	-74.308218956
5991987	Wyndmoor At Woodbridge Condominium	40.5455877667	-74.2822612
1563235	The Game Room	40.557351133	-74.299023983
772454	FedEx Office	40.5609040833	-74.3020120833
1328073	GameStop	40.5565831369	-74.2984342575
245219	Aviation Mall, Linden, NJ	40.619620701	-74.2463779449
1328098	Starbucks	40.5568521321	-74.2989063263
6591074	Target	40.6195882	-74.244982383
6591070	Marshalls	40.6195882	-74.244982383
230872	Woodbridge Mall	40.5565586827	-74.2989492416
1328085	Chick-fil-A	40.5564282604	-74.2988312244
438737	Angelo Leotta's	40.5555315667	-74.2132753667
1563224	Gap - Woodbridge Center Mall	40.556666167	-74.29940325
7427991	Dick's Sporting Goods	40.555538341	-74.29832933
7245607	Johnny Rockets	40.556750101	-74.2995598
1327922	Borders Express	40.5573493627	-74.3001079559
244996	Memorial Field Park, Linden, NJ	40.6168843597	-74.2327308655
245245	Applebee's	40.6204350666	-74.2479979992
488731	Boulder Creek Steakhouse	40.6208422457	-74.2476224899
556028	Rocky's Bar & Grill	40.6155673167	-74.2834065833
7550124	Dragonfly Restaurant And Bar	40.62097196	-74.247502294
276765	Applebee's, Woodbridge Mall, Woodbridge, NJ 	40.5564934716	-74.3004620075
276730	Sears, Woodbridge Mall, Woodbridge, NJ	40.5574390269	-74.3014168739
122027	AMC Aviation 12	40.6208585328	-74.245262146
230261	Chevy's	40.6210865519	-74.2462384701
1328064	Macy's	40.5556457209	-74.3000650406
173468	Robert Wood Johnson University Hospital At Rahway	40.6129099502	-74.2896366119
488744	Bank Of America, Aviation Mall, Linden, NJ	40.6213634313	-74.2459434271
992058	Lowe's Hardware	40.5500163333	-74.29429145
7422839	Fuel One	40.559397867	-74.303891172
245225	Hampton Inn, Aviation Mall, Linden, NJ	40.621632166	-74.2468553782
4772103	Kona Grill	40.550566	-74.295586
6918126	Hilton Hampton Inn	40.622060293	-74.247187756
278872	Saint Gertrude Cemetery & Mausoleum, Colonia, NJ	40.5991931642	-74.3056762218
1301084	Bob's Discount Furniture	40.550126483	-74.29547795
952174	Shell/ Dunkin' Donuts	40.6166911125	-74.2845028639
1192810	Merchant and Drovers Museum	40.616364367	-74.285309867
802567	RetroFitness	40.56193947	-74.30660569
1300991	Home Goods	40.55019315	-74.295887667
621200	The Forge	40.5466714	-74.2910371
1301066	Electronics Expo	40.550266567	-74.296328183
488768	Burger King	40.6224790806	-74.2461311817
6922285	JetCarrier US HQ	40.62357735	-74.25591205
6390277	Hess	40.546208983	-74.291667967
626719	Panera Bread	40.5502817	-74.29753955
488765	Benedict Motel, Linden, NJ	40.623073543	-74.2459005117
1289862	Five Below	40.5493524672	-74.2965888977
7591488	Kids-in-the-Park Ampitheater	40.5406075716	-74.2804473639
276109	Red Lobster, Iselin / Woodbridge, NJ	40.5588002771	-74.3062770367
7213828	NJ Turnpike Executive Offices 	40.543818	-74.288459
7091660	Woodbridge Medical	40.543818	-74.288459
276140	Best Buy, Iselin / Woodbridge, NJ	40.5597539509	-74.3074572086
7620259	Warren Park	40.5403769016	-74.2819708586
370754	Wegmans	40.5486204167	-74.2972325667
244921	Wheeler Park, Linden, NJ	40.6242868815	-74.24669981
1551729	Raymour & Flanigan Furnature	40.559107947	-74.307786258
622050	Adam's Animals	40.5765836492	-74.1439604759
73671	Staten Island Lighthouse	40.57641325	-74.1412721833
73639	Crimson Beech House	40.5761164833	-74.1391459167
73626	Jacques Marchias Museum of Tibetan Art	40.57648245	-74.1383518667
935461	Latourette Pro Shop	40.575597619	-74.1475224495
6607538	Ted's Winter Gear	40.5806376094	-74.1504994123
694739	Richmond Engine Company	40.5755079791	-74.1478765011
779735	Amboy Twin	40.5774474324	-74.1498613358
286462	Kitty Cat Club	40.5837054526	-74.1497218609
2408963	SIRR New Springville	40.5824180431	-74.1509342194
3742302	Forest Hills Champion Stadium	40.5822224851	-74.1513741016
73677	Latourette Park	40.5802307833	-74.1518105167
539397	TQM Studios	40.5810165313	-74.1522860527
539219	The Roast	40.5840395232	-74.1519749165
641395	Java The Hutt	40.5835017502	-74.1527366638
484819	Historic Richmond Town	40.5714293167	-74.1440684
619576	Greenbelt Nature Preserve	40.5884067311	-74.1384887695
5149598	The BrownNote	40.5841213	-74.15303085
490423	The Greenbelt	40.5885769833	-74.1383399
561921	Richmond town stop	40.5716778013	-74.146900177
1171055	St. Anthony's	40.584764695	-74.152725935
397067	Decker Farm	40.5836973045	-74.1534769535
75150	Greenbelt Nature Center	40.5887822167	-74.1386815667
70883	Beds	40.5873964322	-74.1503548622
353884	Heartland Village	40.584006931	-74.1543889046
523615	Turf Street Sweets	40.5837787853	-74.1548126936
1217839	SI Atrium	40.58484441	-74.15418964
148205	the here and now	40.583224714	-74.1552257538
782328	Quiet Man HQ	40.5854083802	-74.1539812088
7055843	Bridgetown Inn	40.584593588	-74.155225754
646813	Csi Library	40.5898651195	-74.1495609283
523579	Bob's	40.584389888	-74.156588316
174347	Staten Island Mall	40.58748865	-74.1545701667
